filename,width,height,class,xmin,ymin,xmax,ymax
IMG_20220322_203804_BURST010_jpg.rf.6fc80a4487ef955a2bb9e82c7a4456b2.jpg,416,416,nasi goreng,101,217,299,411
IMG_20220322_203804_BURST010_jpg.rf.6fc80a4487ef955a2bb9e82c7a4456b2.jpg,416,416,kerupuk,171,32,314,220
20210813_195808_jpg.rf.6e2746cdb2e27ac3ef7035ff08147c56.jpg,416,416,martabak telor,179,3,273,197
20210813_195808_jpg.rf.6e2746cdb2e27ac3ef7035ff08147c56.jpg,416,416,martabak telor,166,154,265,384
20210813_195808_jpg.rf.6e2746cdb2e27ac3ef7035ff08147c56.jpg,416,416,martabak telor,102,129,186,307
IMG_20220331_134911_1_jpg.rf.6fd90bd469b2ba680de0d04a396e25ef.jpg,416,416,ayam bakar,121,37,391,217
IMG_20220322_203742_BURST005_jpg.rf.6d770107324252de46e9452cebfd45c7.jpg,416,416,nasi goreng,160,97,348,408
IMG_20220331_134930_4_jpg.rf.707b0e1de52d97671731105b84d67e8d.jpg,416,416,ayam bakar,47,46,273,187
IMG_20220313_112914_BURST037_jpg.rf.701067f59d1c791abdc3e5c7bbe45918.jpg,416,416,ayam pop,15,67,313,307
IMG_20220313_112914_BURST037_jpg.rf.701067f59d1c791abdc3e5c7bbe45918.jpg,416,416,extra,37,10,220,232
IMG_20220324_192021_BURST061_jpg.rf.6d02c3f7c63a51251d6a798d4d34124b.jpg,416,416,ayam bakar,57,56,262,304
IMG_20220322_203742_BURST075_jpg.rf.70400980809175dd2fd61ccb5df21092.jpg,416,416,nasi goreng,152,121,380,396
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,191,300,279,409
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,191,230,271,310
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,194,169,250,238
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,195,102,251,172
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,198,32,262,104
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,255,143,319,230
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,256,94,316,150
20220401_204234-0-_jpg.rf.7026e257091007dd6ca31068e5db6335.jpg,416,416,martabak manis,257,14,319,90
IMG_20220324_190625_BURST064_jpg.rf.70b2be95b0c97c63cdfc881d6c68535b.jpg,416,416,nasi putih,335,106,393,166
IMG_20220324_190625_BURST064_jpg.rf.70b2be95b0c97c63cdfc881d6c68535b.jpg,416,416,nasi putih,234,5,312,63
IMG_20220324_190625_BURST006_jpg.rf.6f1d0f902db57d6fb647210ec3c7dfb4.jpg,416,416,nasi putih,326,307,395,406
IMG_20220324_190625_BURST006_jpg.rf.6f1d0f902db57d6fb647210ec3c7dfb4.jpg,416,416,nasi putih,130,72,178,136
IMG_20220324_190625_BURST006_jpg.rf.6f1d0f902db57d6fb647210ec3c7dfb4.jpg,416,416,nasi putih,58,197,114,276
IMG_20220322_203804_BURST050_jpg.rf.707a82e26098884d5918f515fdebeea3.jpg,416,416,nasi goreng,8,82,210,296
IMG_20220322_203804_BURST050_jpg.rf.707a82e26098884d5918f515fdebeea3.jpg,416,416,kerupuk,210,149,414,313
IMG_20220313_112846_BURST059_jpg.rf.7107e129852e0c0dd7433b3b664a1cd0.jpg,416,416,ayam goreng,18,109,258,365
IMG_20220313_112846_BURST059_jpg.rf.7107e129852e0c0dd7433b3b664a1cd0.jpg,416,416,kecap,48,72,175,246
20220401_204212_jpg.rf.72c95da6635dc96ce7d070ac474e300f.jpg,416,416,martabak telor,266,133,374,224
20220401_204212_jpg.rf.72c95da6635dc96ce7d070ac474e300f.jpg,416,416,martabak telor,107,120,246,212
20220401_204212_jpg.rf.72c95da6635dc96ce7d070ac474e300f.jpg,416,416,martabak telor,175,222,330,326
20220401_204212_jpg.rf.72c95da6635dc96ce7d070ac474e300f.jpg,416,416,martabak telor,57,203,197,297
IMG_20220313_112846_BURST058_jpg.rf.72a0ab34f115e62b7166708a2644c141.jpg,416,416,ayam goreng,14,111,255,359
IMG_20220313_112846_BURST058_jpg.rf.72a0ab34f115e62b7166708a2644c141.jpg,416,416,kecap,45,82,168,244
IMG_20220322_203742_BURST004_jpg.rf.7244ea3a581f6dcf117f43803aa0dace.jpg,416,416,nasi goreng,10,64,318,258
IMG_20220331_135203_2_jpg.rf.72a7f3d25d9d52edb5ef2986f9344751.jpg,416,416,ayam goreng,107,3,293,258
IMG_20220331_135203_2_jpg.rf.72a7f3d25d9d52edb5ef2986f9344751.jpg,416,416,nasi putih,177,81,377,340
IMG_20220331_134929_5_jpg.rf.73832fac39afe2027336f87c56644092.jpg,416,416,ayam bakar,131,33,363,175
20210813_195812_jpg.rf.6bb69a70c5f8726fd34951c2de656661.jpg,416,416,martabak telor,40,144,268,210
20210813_195812_jpg.rf.6bb69a70c5f8726fd34951c2de656661.jpg,416,416,martabak telor,213,149,415,228
20210813_195812_jpg.rf.6bb69a70c5f8726fd34951c2de656661.jpg,416,416,martabak telor,67,211,250,300
IMG_20220324_192021_BURST095_jpg.rf.71119c64b10924fe9bae042244a42589.jpg,416,416,ayam bakar,86,117,294,403
IMG_20220313_112914_BURST048_jpg.rf.725c50839869acdcaffb4c8a1b099041.jpg,416,416,ayam pop,88,35,378,299
IMG_20220313_112914_BURST048_jpg.rf.725c50839869acdcaffb4c8a1b099041.jpg,416,416,extra,148,109,362,397
IMG_20220324_190625_BURST042_jpg.rf.7246e69c22eaf717a5074265e9a6e12d.jpg,416,416,nasi putih,276,326,396,414
IMG_20220324_190625_BURST042_jpg.rf.7246e69c22eaf717a5074265e9a6e12d.jpg,416,416,nasi putih,9,111,69,163
IMG_20220324_190625_BURST042_jpg.rf.7246e69c22eaf717a5074265e9a6e12d.jpg,416,416,nasi putih,128,5,208,71
IMG_20220313_113019_BURST059_jpg.rf.72204d00d238e5d1079915848d551a1e.jpg,416,416,rendang,124,154,312,312
IMG_20220322_203804_BURST031_jpg.rf.73010d0b990edad06f1d604af885cfda.jpg,416,416,nasi goreng,8,85,196,292
IMG_20220322_203804_BURST031_jpg.rf.73010d0b990edad06f1d604af885cfda.jpg,416,416,kerupuk,196,121,394,274
IMG_20220313_113019_BURST041_jpg.rf.6cb852c51f36541026f93a3018014ddc.jpg,416,416,rendang,177,147,313,327
IMG_20220313_112933_BURST051_jpg.rf.73c0b05720a0c47dae676c8d9e7618f2.jpg,416,416,ayam pop,190,248,348,411
IMG_20220313_112933_BURST051_jpg.rf.73c0b05720a0c47dae676c8d9e7618f2.jpg,416,416,extra,174,254,292,386
IMG_20220313_112933_BURST051_jpg.rf.73c0b05720a0c47dae676c8d9e7618f2.jpg,416,416,ayam goreng,61,37,231,219
IMG_20220313_112933_BURST051_jpg.rf.73c0b05720a0c47dae676c8d9e7618f2.jpg,416,416,kecap,8,91,141,190
IMG_20220324_192021_BURST037_jpg.rf.724e896a6d26b068995eef96f1abbcdf.jpg,416,416,ayam bakar,34,106,265,384
IMG_20220322_203804_BURST063_jpg.rf.723767dc60542a39dfddae1b93a16a01.jpg,416,416,nasi goreng,190,78,410,299
IMG_20220322_203804_BURST063_jpg.rf.723767dc60542a39dfddae1b93a16a01.jpg,416,416,kerupuk,6,162,190,332
IMG_20220331_134925_jpg.rf.744da39f3c4fc734454a9c2460b26ed5.jpg,416,416,ayam bakar,183,48,392,403
IMG_20220313_113019_BURST040_jpg.rf.749cace1c41b1a87a840f358f93d2531.jpg,416,416,rendang,104,79,246,281
IMG_20220322_203804_BURST024_jpg.rf.751dcaac9256cb25ee6b7d617a803a91.jpg,416,416,nasi goreng,122,218,323,406
IMG_20220322_203804_BURST024_jpg.rf.751dcaac9256cb25ee6b7d617a803a91.jpg,416,416,kerupuk,154,22,304,216
IMG_20220324_190625_BURST044_jpg.rf.74c971d7628786d98fcedd4a6bbf8f5c.jpg,416,416,nasi putih,2,270,91,387
IMG_20220324_190625_BURST044_jpg.rf.74c971d7628786d98fcedd4a6bbf8f5c.jpg,416,416,nasi putih,254,3,308,65
IMG_20220324_190625_BURST044_jpg.rf.74c971d7628786d98fcedd4a6bbf8f5c.jpg,416,416,nasi putih,343,121,413,205
IMG_20220322_203804_BURST035_jpg.rf.76c34a5ec32a37c8850a71793853adea.jpg,416,416,nasi goreng,4,136,200,340
IMG_20220322_203804_BURST035_jpg.rf.76c34a5ec32a37c8850a71793853adea.jpg,416,416,kerupuk,200,143,393,298
IMG_20220324_192021_BURST009_jpg.rf.74b8057ba09cd6ff92094c70a9bb3939.jpg,416,416,ayam bakar,5,53,265,337
IMG_20220324_190625_BURST038_jpg.rf.75a8eb60578b74c1163a55dc61e2cc23.jpg,416,416,nasi putih,7,270,93,386
IMG_20220324_190625_BURST038_jpg.rf.75a8eb60578b74c1163a55dc61e2cc23.jpg,416,416,nasi putih,259,2,312,58
IMG_20220324_190625_BURST038_jpg.rf.75a8eb60578b74c1163a55dc61e2cc23.jpg,416,416,nasi putih,348,120,412,204
IMG_20220322_203804_BURST002_jpg.rf.7540f83bacb82b9f76a7447db3979099.jpg,416,416,nasi goreng,96,218,306,414
IMG_20220322_203804_BURST002_jpg.rf.7540f83bacb82b9f76a7447db3979099.jpg,416,416,kerupuk,174,39,322,217
IMG_20220322_203804_BURST048_jpg.rf.74621f48a01eede6b5fcb171013df379.jpg,416,416,nasi goreng,77,207,293,409
IMG_20220322_203804_BURST048_jpg.rf.74621f48a01eede6b5fcb171013df379.jpg,416,416,kerupuk,144,2,310,205
20220401_203954_jpg.rf.6509bac9d1a847907e40db76caf28fdc.jpg,416,416,martabak telor,174,51,256,233
20220401_203954_jpg.rf.6509bac9d1a847907e40db76caf28fdc.jpg,416,416,martabak telor,144,102,232,298
20220401_203954_jpg.rf.6509bac9d1a847907e40db76caf28fdc.jpg,416,416,martabak telor,104,139,200,327
20220401_203932_jpg.rf.76954bd5d06e3c7f4921d76a8b39db0f.jpg,416,416,martabak telor,86,135,290,239
20220401_203932_jpg.rf.76954bd5d06e3c7f4921d76a8b39db0f.jpg,416,416,martabak telor,72,187,304,299
20220401_203932_jpg.rf.76954bd5d06e3c7f4921d76a8b39db0f.jpg,416,416,martabak telor,2,213,111,325
20220401_203932_jpg.rf.76954bd5d06e3c7f4921d76a8b39db0f.jpg,416,416,martabak telor,81,308,307,413
20220401_203932_jpg.rf.76954bd5d06e3c7f4921d76a8b39db0f.jpg,416,416,martabak telor,297,250,413,343
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,142,6,226,116
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,141,110,226,188
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,158,187,220,258
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,163,249,222,319
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,150,314,221,394
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,89,183,167,273
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,92,264,168,330
20220401_204234_jpg.rf.76215856632845884edd6cd6a8e13e46.jpg,416,416,martabak manis,91,324,161,414
IMG_20220324_192021_BURST034_jpg.rf.761bc6e889d207dee1feb08be5b54e79.jpg,416,416,ayam bakar,36,48,274,326
IMG_20220313_113019_BURST057_jpg.rf.75c7cc65400b43892758ffa10beae744.jpg,416,416,rendang,113,145,265,297
IMG_20220322_203804_BURST033_jpg.rf.75bc82c671d84b1ed95197be1cf0d869.jpg,416,416,nasi goreng,9,134,200,332
IMG_20220322_203804_BURST033_jpg.rf.75bc82c671d84b1ed95197be1cf0d869.jpg,416,416,kerupuk,198,144,395,297
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,213,118,263,188
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,193,63,253,147
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,186,159,225,231
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,166,101,211,178
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,145,192,198,262
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,117,135,185,221
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,103,212,157,306
20220401_204228_jpg.rf.779ced7082a118be477135ad3d459cf1.jpg,416,416,martabak manis,34,237,127,357
IMG_20220322_203804_BURST058_jpg.rf.78530808daa6e3ad2a0937d6a020c059.jpg,416,416,nasi goreng,121,204,339,411
IMG_20220322_203804_BURST058_jpg.rf.78530808daa6e3ad2a0937d6a020c059.jpg,416,416,kerupuk,91,3,253,205
IMG_20220313_112914_BURST044_jpg.rf.74ef042d782cab82e707fef18f240ca0.jpg,416,416,ayam pop,105,94,369,388
IMG_20220313_112914_BURST044_jpg.rf.74ef042d782cab82e707fef18f240ca0.jpg,416,416,extra,6,160,278,363
IMG_20220324_190625_BURST017_jpg.rf.75b3b9b2280c45135b597d7e9790d951.jpg,416,416,nasi putih,316,285,389,384
IMG_20220324_190625_BURST017_jpg.rf.75b3b9b2280c45135b597d7e9790d951.jpg,416,416,nasi putih,116,35,162,99
IMG_20220324_190625_BURST017_jpg.rf.75b3b9b2280c45135b597d7e9790d951.jpg,416,416,nasi putih,32,169,92,248
IMG_20220322_203804_BURST038_jpg.rf.790e43bc7dbf11673965aa2c77bd51b1.jpg,416,416,nasi goreng,10,139,200,340
IMG_20220322_203804_BURST038_jpg.rf.790e43bc7dbf11673965aa2c77bd51b1.jpg,416,416,kerupuk,204,136,396,290
IMG_20220313_112846_BURST043_jpg.rf.770139e8459aa2d83f8aff735608401c.jpg,416,416,ayam goreng,29,32,260,292
IMG_20220313_112846_BURST043_jpg.rf.770139e8459aa2d83f8aff735608401c.jpg,416,416,kecap,54,9,178,159
IMG_20220324_192021_BURST011_jpg.rf.64fd9ff434c756d743151e84f42059a6.jpg,416,416,ayam bakar,151,94,411,335
IMG_20220313_113019_BURST057_jpg.rf.79c63b6bf7c99fc44809e648a5c6b040.jpg,416,416,rendang,113,120,265,272
IMG_20220324_190625_BURST033_jpg.rf.7788f7120d7a85ef5ff8e77e8c18f640.jpg,416,416,nasi putih,25,12,141,98
IMG_20220324_190625_BURST033_jpg.rf.7788f7120d7a85ef5ff8e77e8c18f640.jpg,416,416,nasi putih,354,262,414,312
IMG_20220324_190625_BURST033_jpg.rf.7788f7120d7a85ef5ff8e77e8c18f640.jpg,416,416,nasi putih,204,346,286,413
IMG_20220313_112914_BURST041_jpg.rf.78e2ab846139bb8b2ab10a2a63b50db9.jpg,416,416,ayam pop,21,96,325,348
IMG_20220313_112914_BURST041_jpg.rf.78e2ab846139bb8b2ab10a2a63b50db9.jpg,416,416,extra,52,163,236,413
IMG_20220324_190625_BURST027_jpg.rf.78d5e4483b97c1ba3a214a02f26e1af6.jpg,416,416,nasi putih,14,276,98,386
IMG_20220324_190625_BURST027_jpg.rf.78d5e4483b97c1ba3a214a02f26e1af6.jpg,416,416,nasi putih,259,2,311,70
IMG_20220324_190625_BURST027_jpg.rf.78d5e4483b97c1ba3a214a02f26e1af6.jpg,416,416,nasi putih,341,135,409,224
IMG_20220313_112914_BURST044_jpg.rf.79c555760f3e815742e87ba43f4dd2da.jpg,416,416,ayam pop,29,47,323,311
IMG_20220313_112914_BURST044_jpg.rf.79c555760f3e815742e87ba43f4dd2da.jpg,416,416,extra,53,139,256,411
IMG_20220331_134921_2_jpg.rf.77b7d05bed7716635d4d1aed0b2127a5.jpg,416,416,ayam bakar,222,126,382,392
IMG_20220313_112933_BURST048_jpg.rf.79414d22c1f05a7172551eda981f0212.jpg,416,416,ayam pop,59,6,227,164
IMG_20220313_112933_BURST048_jpg.rf.79414d22c1f05a7172551eda981f0212.jpg,416,416,extra,123,31,235,158
IMG_20220313_112933_BURST048_jpg.rf.79414d22c1f05a7172551eda981f0212.jpg,416,416,ayam goreng,177,200,347,384
IMG_20220313_112933_BURST048_jpg.rf.79414d22c1f05a7172551eda981f0212.jpg,416,416,kecap,266,226,399,328
IMG_20220313_112914_BURST056_jpg.rf.7a8530390831ff76c9908d2d911025e0.jpg,416,416,ayam pop,51,18,323,290
IMG_20220313_112914_BURST056_jpg.rf.7a8530390831ff76c9908d2d911025e0.jpg,416,416,extra,65,102,255,372
IMG_20220331_134918_jpg.rf.7b1e8eecda142f3a8f2c20561dee5795.jpg,416,416,ayam bakar,26,128,186,361
IMG_20220313_113019_BURST043_jpg.rf.7c025532202e2a17e360e8147b10f84c.jpg,416,416,rendang,177,89,317,289
IMG_20220313_112914_BURST040_jpg.rf.79358e1441a24db674f5d8367759a379.jpg,416,416,ayam pop,97,96,396,347
IMG_20220313_112914_BURST040_jpg.rf.79358e1441a24db674f5d8367759a379.jpg,416,416,extra,184,170,372,414
IMG_20220313_112846_BURST048_jpg.rf.7900ea9df2aa5395342767137739ae13.jpg,416,416,ayam goreng,12,109,247,363
IMG_20220313_112846_BURST048_jpg.rf.7900ea9df2aa5395342767137739ae13.jpg,416,416,kecap,39,232,165,401
IMG_20220331_134923_2_jpg.rf.7c9b505d57c526a0cc88ed370187bd82.jpg,416,416,ayam bakar,192,97,388,406
IMG_20220313_113019_BURST064_jpg.rf.7d8b51db11ee576f2ace0e03ed7c578b.jpg,416,416,rendang,171,124,301,274
IMG_20220313_113019_BURST065_jpg.rf.7be648801f47fa317dd0781c6956df34.jpg,416,416,rendang,127,165,306,307
20210813_195926_jpg.rf.7a9d4cf144443c6bbf15a238ff48fb10.jpg,416,416,martabak manis,212,18,318,229
20210813_195926_jpg.rf.7a9d4cf144443c6bbf15a238ff48fb10.jpg,416,416,martabak manis,137,19,237,197
20210813_195926_jpg.rf.7a9d4cf144443c6bbf15a238ff48fb10.jpg,416,416,martabak manis,71,22,143,207
20210813_195926_jpg.rf.7a9d4cf144443c6bbf15a238ff48fb10.jpg,416,416,martabak manis,95,215,193,409
20210813_195926_jpg.rf.7a9d4cf144443c6bbf15a238ff48fb10.jpg,416,416,martabak manis,185,208,274,408
IMG_20220331_134920_jpg.rf.7b8efa843ed06fd3724e1581ea60b732.jpg,416,416,ayam bakar,117,225,377,377
IMG_20220324_192021_BURST041_jpg.rf.7e0329492b17d9a4f8efaa225f31f95b.jpg,416,416,ayam bakar,40,105,274,391
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,196,29,266,151
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,111,23,195,151
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,194,149,262,270
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,201,261,273,396
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,117,270,203,416
20210813_195717_jpg.rf.78b4391ca714817cfaed94581e184664.jpg,416,416,martabak telor,115,139,195,287
IMG_20220331_135159_1_jpg.rf.785036207fed7f27cf9443001ba23bc1.jpg,416,416,ayam goreng,91,20,307,241
IMG_20220331_135159_1_jpg.rf.785036207fed7f27cf9443001ba23bc1.jpg,416,416,nasi putih,53,144,261,408
IMG_20220322_203804_BURST038_jpg.rf.7d04066aca6c5f0e49d2adc78b778928.jpg,416,416,nasi goreng,10,77,200,278
IMG_20220322_203804_BURST038_jpg.rf.7d04066aca6c5f0e49d2adc78b778928.jpg,416,416,kerupuk,204,126,396,280
IMG_20220324_190625_BURST063_jpg.rf.7be7a5d36f77f5559347ff43acf8c5de.jpg,416,416,nasi putih,246,308,368,403
IMG_20220324_190625_BURST063_jpg.rf.7be7a5d36f77f5559347ff43acf8c5de.jpg,416,416,nasi putih,24,109,78,161
IMG_20220324_190625_BURST063_jpg.rf.7be7a5d36f77f5559347ff43acf8c5de.jpg,416,416,nasi putih,99,3,181,62
IMG_20220313_112846_BURST051_jpg.rf.7d0759e08db0a9cfc851cc73dad222e2.jpg,416,416,ayam goreng,87,175,339,411
IMG_20220313_112846_BURST051_jpg.rf.7d0759e08db0a9cfc851cc73dad222e2.jpg,416,416,kecap,41,261,215,383
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,193,277,286,406
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,178,216,272,290
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,177,126,256,232
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,149,50,247,143
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,131,4,205,64
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,103,143,201,254
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,73,74,178,154
20220401_204205_jpg.rf.7c11e65c7cc374374256095830d98dff.jpg,416,416,martabak manis,64,4,144,80
IMG_20220322_203742_BURST077_jpg.rf.7ca8808ab4c822ab5bc606450d9b03f8.jpg,416,416,nasi goreng,35,130,274,405
IMG_20220324_192021_BURST004_jpg.rf.7db9587d58c393f039166ccb70117b4f.jpg,416,416,ayam bakar,144,84,407,342
IMG_20220313_113019_BURST060_jpg.rf.7db1fae9bcb42152ea37a7290ae2af8b.jpg,416,416,rendang,156,119,300,281
IMG_20220331_135205_2_jpg.rf.7de1131ec0a6dcd2f19379cee3050906.jpg,416,416,ayam goreng,127,181,312,405
IMG_20220331_135205_2_jpg.rf.7de1131ec0a6dcd2f19379cee3050906.jpg,416,416,nasi putih,54,159,206,348
IMG_20220322_203742_BURST075_jpg.rf.7e4b38ea3d8430a2a61e1909ed799d1e.jpg,416,416,nasi goreng,20,152,295,380
IMG_20220324_192021_BURST036_jpg.rf.70a5f0acdce881774ea2d44e24dd7255.jpg,416,416,ayam bakar,30,103,264,377
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,178,273,272,380
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,161,211,255,284
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,157,114,241,212
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,53,122,177,251
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,119,33,225,119
20220401_204158_jpg.rf.7ecfb92fd91656af728dc2ba67027e1d.jpg,416,416,martabak manis,26,52,146,149
IMG_20220324_192021_BURST003_jpg.rf.7f2563de6ca13c1765463c4f370b73fe.jpg,416,416,ayam bakar,144,56,412,341
IMG_20220331_134917_1_jpg.rf.7e3be1a1c30507957a8d293bcb002319.jpg,416,416,ayam bakar,20,123,194,361
IMG_20220324_190625_BURST018_jpg.rf.7f4df6d2cb4d7bffb9c67243e7eee9e7.jpg,416,416,nasi putih,26,283,102,383
IMG_20220324_190625_BURST018_jpg.rf.7f4df6d2cb4d7bffb9c67243e7eee9e7.jpg,416,416,nasi putih,254,34,302,96
IMG_20220324_190625_BURST018_jpg.rf.7f4df6d2cb4d7bffb9c67243e7eee9e7.jpg,416,416,nasi putih,327,161,387,243
20210813_195757_jpg.rf.7f0635973c5732d024b26b08eff6c6df.jpg,416,416,martabak telor,178,9,242,191
IMG_20220313_112846_BURST060_jpg.rf.7dc227799d6516f4e94aa28098e76c20.jpg,416,416,ayam goreng,53,156,307,396
IMG_20220313_112846_BURST060_jpg.rf.7dc227799d6516f4e94aa28098e76c20.jpg,416,416,kecap,171,239,339,369
IMG_20220313_113019_BURST046_jpg.rf.80bdcd8e20a35f10686faa6c8cb4683f.jpg,416,416,rendang,121,149,334,313
IMG_20220313_112846_BURST041_jpg.rf.7e0c96a855dc3778ca132e90094d12df.jpg,416,416,ayam goreng,150,35,388,293
IMG_20220313_112846_BURST041_jpg.rf.7e0c96a855dc3778ca132e90094d12df.jpg,416,416,kecap,230,3,352,159
IMG_20220313_113019_BURST066_jpg.rf.816ed69f5b501c31a045885295eec61f.jpg,416,416,rendang,165,120,308,300
IMG_20220324_190625_BURST037_jpg.rf.8023f0a53b7a90f721aff14fe1bb0981.jpg,416,416,nasi putih,321,268,408,387
IMG_20220324_190625_BURST037_jpg.rf.8023f0a53b7a90f721aff14fe1bb0981.jpg,416,416,nasi putih,104,3,154,57
IMG_20220324_190625_BURST037_jpg.rf.8023f0a53b7a90f721aff14fe1bb0981.jpg,416,416,nasi putih,4,122,70,203
IMG_20220331_134915_jpg.rf.808f52475349d1e9517ef3ab5af977f7.jpg,416,416,ayam bakar,116,48,340,190
IMG_20220322_203804_BURST047_jpg.rf.8223c5176e45686abbe25dfd7d7f8c38.jpg,416,416,nasi goreng,81,210,287,410
IMG_20220322_203804_BURST047_jpg.rf.8223c5176e45686abbe25dfd7d7f8c38.jpg,416,416,kerupuk,146,3,304,209
IMG_20220322_203804_BURST064_jpg.rf.8286f3333b3e06a168453faa918db46a.jpg,416,416,nasi goreng,193,68,413,304
IMG_20220322_203804_BURST064_jpg.rf.8286f3333b3e06a168453faa918db46a.jpg,416,416,kerupuk,6,166,194,330
IMG_20220324_190625_BURST066_jpg.rf.80991ce922b8daaaa2a43388244350dc.jpg,416,416,nasi putih,312,248,414,370
IMG_20220324_190625_BURST066_jpg.rf.80991ce922b8daaaa2a43388244350dc.jpg,416,416,nasi putih,114,31,165,82
IMG_20220324_190625_BURST066_jpg.rf.80991ce922b8daaaa2a43388244350dc.jpg,416,416,nasi putih,6,105,71,183
IMG_20220313_113019_BURST052_jpg.rf.813ac28a14940ef72c0a55922d49eadb.jpg,416,416,rendang,109,157,297,311
IMG_20220331_134923_1_jpg.rf.814d9a0de8da10a55e409317d776a13f.jpg,416,416,ayam bakar,112,28,401,216
IMG_20220313_112914_BURST037_jpg.rf.82bf7edd125ee01a9c19f00b36bb16ed.jpg,416,416,ayam pop,15,110,313,350
IMG_20220313_112914_BURST037_jpg.rf.82bf7edd125ee01a9c19f00b36bb16ed.jpg,416,416,extra,37,185,220,407
IMG_20220322_203804_BURST053_jpg.rf.804273dfdc8f0f68f7aeaaa3079c3bed.jpg,416,416,nasi goreng,199,129,409,339
IMG_20220322_203804_BURST053_jpg.rf.804273dfdc8f0f68f7aeaaa3079c3bed.jpg,416,416,kerupuk,3,101,199,265
IMG_20220322_203742_BURST009_jpg.rf.81debc3ccb923a2977b3b6a867bca92b.jpg,416,416,nasi goreng,7,67,290,254
IMG_20220331_134914_jpg.rf.810ba42dff4061d33541d48bca76438f.jpg,416,416,ayam bakar,28,115,168,359
IMG_20220313_112933_BURST045_jpg.rf.82840bbb946d2dd2ea29436c6ec5c6fc.jpg,416,416,ayam pop,64,5,226,165
IMG_20220313_112933_BURST045_jpg.rf.82840bbb946d2dd2ea29436c6ec5c6fc.jpg,416,416,extra,120,29,235,166
IMG_20220313_112933_BURST045_jpg.rf.82840bbb946d2dd2ea29436c6ec5c6fc.jpg,416,416,ayam goreng,171,201,345,381
